295.564	   100	
295.816	   100	
296.069	   98	
296.321	   99	
296.574	   99	
296.826	   99	
297.079	   100	
297.331	   98	
297.584	   98	
297.837	   107	
298.090	   99	
298.342	   99	
298.595	   102	
298.848	   99	
299.101	   127	
299.354	   101	
299.607	   103	
299.860	   115	
300.113	   101	
300.366	   105	
300.619	   101	
300.872	   99	
301.125	   102	
301.378	   104	
301.632	   104	
301.885	   102	
302.138	   100	
302.392	   106	
302.645	   102	
302.898	   104	
303.152	   102	
303.405	   100	
303.659	   120	
303.913	   105	
304.166	   105	
304.420	   102	
304.674	   105	
304.927	   104	
305.181	   105	
305.435	   101	
305.689	   103	
305.943	   103	
306.196	   141	
306.450	   119	
306.704	   104	
306.958	   101	
307.212	   104	
307.467	   104	
307.721	   99	
307.975	   104	
308.229	   104	
308.483	   106	
308.738	   104	
308.992	   100	
309.246	   102	
309.501	   111	
309.755	   102	
310.009	   103	
310.264	   103	
310.518	   102	
310.773	   102	
311.028	   102	
311.282	   105	
311.537	   102	
311.792	   100	
312.046	   101	
312.301	   103	
312.556	   100	
312.811	   102	
313.066	   106	
313.321	   105	
313.576	   102	
313.831	   100	
314.086	   101	
314.341	   104	
314.596	   104	
314.851	   101	
315.106	   101	
315.361	   101	
315.617	   100	
315.872	   101	
316.127	   103	
316.383	   100	
316.638	   103	
316.893	   102	
317.149	   102	
317.404	   101	
317.660	   103	
317.915	   102	
318.171	   101	
318.427	   105	
318.682	   103	
318.938	   108	
319.194	   102	
319.450	   100	
319.705	   100	
319.961	   104	
320.217	   104	
320.473	   102	
320.729	   103	
320.985	   101	
321.241	   106	
321.497	   100	
321.753	   103	
322.009	   100	
322.266	   117	
322.522	   102	
322.778	   103	
323.034	   101	
323.291	   101	
323.547	   100	
323.803	   100	
324.060	   100	
324.316	   102	
324.573	   98	
324.829	   101	
325.086	   102	
325.342	   103	
325.599	   99	
325.856	   104	
326.112	   102	
326.369	   100	
326.626	   118	
326.883	   100	
327.139	   114	
327.396	   102	
327.653	   103	
327.910	   100	
328.167	   107	
328.424	   99	
328.681	   103	
328.938	   103	
329.195	   105	
329.453	   104	
329.710	   103	
329.967	   107	
330.224	   104	
330.482	   123	
330.739	   104	
330.996	   105	
331.254	   103	
331.511	   102	
331.769	   100	
332.026	   104	
332.284	   101	
332.541	   100	
332.799	   102	
333.056	   100	
333.314	   100	
333.572	   103	
333.830	   106	
334.087	   105	
334.345	   99	
334.603	   106	
334.861	   102	
335.119	   103	
335.377	   103	
335.635	   102	
335.893	   103	
336.151	   108	
336.409	   106	
336.667	   103	
336.925	   103	
337.183	   104	
337.442	   101	
337.700	   104	
337.958	   102	
338.216	   99	
338.475	   101	
338.733	   105	
338.992	   102	
339.250	   101	
339.509	   105	
339.767	   101	
340.026	   98	
340.284	   114	
340.543	   110	
340.802	   99	
341.060	   104	
341.319	   102	
341.578	   101	
341.837	   102	
342.095	   102	
342.354	   100	
342.613	   100	
342.872	   101	
343.131	   118	
343.390	   101	
343.649	   101	
343.908	   105	
344.167	   101	
344.427	   101	
344.686	   101	
344.945	   103	
345.204	   104	
345.463	   99	
345.723	   124	
345.982	   102	
346.241	   100	
346.501	   101	
346.760	   102	
347.020	   100	
347.279	   99	
347.539	   99	
347.798	   100	
348.058	   100	
348.318	   103	
348.577	   99	
348.837	   99	
349.097	   101	
349.357	   102	
349.616	   101	
349.876	   106	
350.136	   100	
350.396	   104	
350.656	   100	
350.916	   104	
351.176	   101	
351.436	   100	
351.696	   103	
351.956	   101	
352.216	   101	
352.477	   101	
352.737	   101	
352.997	   103	
353.257	   102	
353.518	   102	
353.778	   103	
354.038	   103	
354.299	   121	
354.559	   104	
354.820	   103	
355.080	   105	
355.341	   102	
355.601	   101	
355.862	   104	
356.123	   99	
356.383	   106	
356.644	   101	
356.905	   102	
357.166	   101	
357.426	   105	
357.687	   106	
357.948	   103	
358.209	   103	
358.470	   103	
358.731	   101	
358.992	   104	
359.253	   101	
359.514	   105	
359.775	   100	
360.036	   103	
360.298	   100	
360.559	   103	
360.820	   102	
361.081	   99	
361.343	   102	
361.604	   98	
361.865	   107	
362.127	   103	
362.388	   118	
362.650	   103	
362.911	   102	
363.173	   100	
